,station_id,station_name,station_latitude,station_longitude,gender_male,gender_female,gender_unknown,subscriber,customer,total_uses,station_type,date
0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,1963,575,259,2430,367,2797,1,04/01/2018
1,79,Franklin St & W Broadway,40.71911552,-74.00666661,1442,476,174,1865,227,2092,1,04/01/2018
2,82,St James Pl & Pearl St,40.71117416,-74.00016545,465,243,63,710,61,771,1,04/01/2018
3,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,737,221,121,939,140,1079,1,04/01/2018
4,119,Park Ave & St Edwards St,40.69608941,-73.97803415,138,69,14,206,15,221,1,04/01/2018
5,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,484,233,69,715,71,786,1,04/01/2018
6,127,Barrow St & Hudson St,40.73172428,-74.00674436,3119,942,209,4001,269,4270,1,04/01/2018
7,128,MacDougal St & Prince St,40.72710258,-74.00297088,3193,1197,345,4319,416,4735,1,04/01/2018
8,143,Clinton St & Joralemon St,40.69239502,-73.99337909,1174,496,68,1676,62,1738,1,04/01/2018
9,144,Nassau St & Navy St,40.69839895,-73.98068914,275,132,158,363,202,565,1,04/01/2018
10,146,Hudson St & Reade St,40.71625008,-74.0091059,1418,520,117,1908,147,2055,1,04/01/2018
11,150,E 2 St & Avenue C,40.720873600000004,-73.98085795,1423,626,64,2027,86,2113,1,04/01/2018
12,151,Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505,3516,1277,559,4716,636,5352,1,04/01/2018
13,152,Warren St & Church St,40.71473993,-74.00910627,226,87,26,308,31,339,1,04/01/2018
14,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,836,438,150,1291,133,1424,1,04/01/2018
15,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,3078,1157,351,4176,410,4586,1,04/01/2018
16,164,E 47 St & 2 Ave,40.75323098,-73.97032517,1340,430,143,1756,157,1913,1,04/01/2018
17,167,E 39 St & 3 Ave,40.7489006,-73.97604882,2377,445,170,2804,188,2992,1,04/01/2018
18,168,W 18 St & 6 Ave,40.73971301,-73.99456405,3825,1163,219,4935,272,5207,1,04/01/2018
19,173,Broadway & W 49 St,40.76068327096592,-73.98452728986742,3323,670,430,3792,631,4423,1,04/01/2018
20,174,E 25 St & 1 Ave,40.7381765,-73.97738662,2078,816,106,2935,65,3000,1,04/01/2018
21,195,Liberty St & Broadway,40.70905623,-74.01043382,2013,518,259,2452,338,2790,1,04/01/2018
22,212,W 16 St & The High Line,40.74334935,-74.00681753,2195,806,377,2876,502,3378,1,04/01/2018
23,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,364,146,211,479,242,721,1,04/01/2018
24,217,Old Fulton St,40.70277159,-73.99383605,875,439,976,1094,1196,2290,1,04/01/2018
25,223,W 13 St & 7 Ave,40.73781509,-73.99994661,66,18,2,84,2,86,1,04/01/2018
26,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,1466,240,126,1662,170,1832,1,04/01/2018
27,229,Great Jones St,40.72743423,-73.99379025,4187,1238,243,5366,302,5668,1,04/01/2018
28,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,531,228,370,562,567,1129,1,04/01/2018
29,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,2720,953,259,3625,307,3932,1,04/01/2018
30,237,E 11 St & 2 Ave,40.73047309,-73.98672378,2877,1084,149,3898,212,4110,1,04/01/2018
31,238,Bank St & Washington St,40.7361967,-74.00859207,426,204,39,614,55,669,1,04/01/2018
32,239,Willoughby St & Fleet St,40.69196566,-73.9813018,1468,583,69,2031,89,2120,1,04/01/2018
33,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,625,321,138,970,114,1084,1,04/01/2018
34,242,Carlton Ave & Flushing Ave,40.697787,-73.973736,694,182,112,841,147,988,1,04/01/2018
35,243,Fulton St & Rockwell Pl,40.688226,-73.979382,630,186,12,802,26,828,1,04/01/2018
36,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,762,410,76,1160,88,1248,1,04/01/2018
37,245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,338,159,69,485,81,566,1,04/01/2018
38,247,Perry St & Bleecker St,40.73535398,-74.00483091,1682,538,219,2146,293,2439,1,04/01/2018
39,248,Laight St & Hudson St,40.72185379,-74.00771779,640,198,53,815,76,891,1,04/01/2018
40,249,Harrison St & Hudson St,40.71870987,-74.0090009,990,246,75,1228,83,1311,1,04/01/2018
41,251,Mott St & Prince St,40.72317958,-73.99480012,2383,927,335,3257,388,3645,1,04/01/2018
42,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,1804,627,252,2381,302,2683,1,04/01/2018
43,253,W 13 St & 5 Ave,40.73543934,-73.99453948,139,52,16,194,13,207,1,04/01/2018
44,254,W 11 St & 6 Ave,40.73532427,-73.99800419,2920,1099,225,3991,253,4244,1,04/01/2018
45,257,Lispenard St & Broadway,40.71939226,-74.00247214,1402,385,143,1745,185,1930,1,04/01/2018
46,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,972,411,98,1375,106,1481,1,04/01/2018
47,259,South St & Whitehall St,40.70122128,-74.01234218,1160,380,424,1403,561,1964,1,04/01/2018
48,260,Broad St & Bridge St,40.70365182,-74.01167797,828,221,116,1034,131,1165,1,04/01/2018
49,261,Johnson St & Gold St,40.69474881,-73.98362464,707,207,107,903,118,1021,1,04/01/2018
50,262,Washington Park,40.6917823,-73.97372990000001,608,264,68,879,61,940,1,04/01/2018
51,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,1108,335,105,1442,106,1548,1,04/01/2018
52,265,Stanton St & Chrystie St,40.72229346,-73.99147535,2360,823,323,3093,413,3506,1,04/01/2018
53,266,Avenue D & E 8 St,40.72368361,-73.97574813,786,361,100,1188,59,1247,1,04/01/2018
54,267,Broadway & W 36 St,40.75097711,-73.98765428,2069,457,308,2398,436,2834,1,04/01/2018
55,268,Howard St & Centre St,40.71910537,-73.99973337,2167,718,246,2864,267,3131,1,04/01/2018
56,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,978,441,32,1420,31,1451,1,04/01/2018
57,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,919,353,101,1277,96,1373,1,04/01/2018
58,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,550,180,32,732,30,762,1,04/01/2018
59,276,Duane St & Greenwich St,40.71748752,-74.0104554,1101,407,93,1491,110,1601,1,04/01/2018
60,278,Concord St & Bridge St,40.69766564,-73.98476437,337,175,78,470,120,590,1,04/01/2018
61,279,Peck Slip & Front St,40.707873,-74.00166999999999,1469,554,385,1888,520,2408,1,04/01/2018
62,280,E 10 St & 5 Ave,40.73331967,-73.99510132,356,137,30,500,23,523,1,04/01/2018
63,281,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,3069,1054,3021,3720,3424,7144,1,04/01/2018
64,282,Kent Ave & S 11 St,40.7076449441757,-73.96841526031494,636,395,357,954,434,1388,1,04/01/2018
65,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,1424,424,49,1847,50,1897,1,04/01/2018
66,285,Broadway & E 14 St,40.73454567,-73.99074142,5116,1490,440,6522,524,7046,1,04/01/2018
67,289,Monroe St & Classon Ave,40.684568299999995,-73.95881081,311,235,54,547,53,600,1,04/01/2018
68,291,Madison St & Montgomery St,40.713126,-73.984844,964,317,72,1291,62,1353,1,04/01/2018
69,293,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,4346,1255,372,5583,390,5973,1,04/01/2018
70,295,Pike St & E Broadway,40.71406667,-73.99293911,1345,518,178,1896,145,2041,1,04/01/2018
71,296,Division St & Bowery,40.71413089,-73.99704679999999,1494,526,228,1987,261,2248,1,04/01/2018
72,297,E 15 St & 3 Ave,40.734232,-73.986923,2946,993,184,3963,160,4123,1,04/01/2018
73,301,E 2 St & Avenue B,40.72217444,-73.98368779,2022,904,155,2852,229,3081,1,04/01/2018
74,302,Avenue D & E 3 St,40.72082834,-73.97793172,1265,517,49,1770,61,1831,1,04/01/2018
75,303,Mercer St & Spring St,40.72362738,-73.99949601,2127,673,272,2683,389,3072,1,04/01/2018
76,304,Broadway & Battery Pl,40.70463334,-74.01361706,2022,650,595,2564,703,3267,1,04/01/2018
77,305,E 58 St & 3 Ave,40.76095756,-73.96724467,2425,532,194,2905,246,3151,1,04/01/2018
78,306,Cliff St & Fulton St_1,40.70823502,-74.00530063,1197,309,104,1493,117,1610,1,04/01/2018
79,307,Canal St & Rutgers St,40.71427487,-73.98990025,2571,960,232,3549,214,3763,1,04/01/2018
80,308,St James Pl & Oliver St,40.71307916,-73.99851193,1185,324,235,1496,248,1744,1,04/01/2018
81,309,Murray St & West St,40.7149787,-74.013012,1579,502,375,1972,484,2456,1,04/01/2018
82,310,State St & Smith St,40.68926942,-73.98912867,899,314,73,1218,68,1286,1,04/01/2018
83,311,Norfolk St & Broome St,40.7172274,-73.98802084,1525,585,212,2038,284,2322,1,04/01/2018
84,312,Allen St & Stanton St,40.722055,-73.989111,2464,923,333,3300,420,3720,1,04/01/2018
85,313,Washington Ave & Park Ave,40.69610226,-73.96751037,630,231,98,844,115,959,1,04/01/2018
86,314,Cadman Plaza West & Montague St,40.69383,-73.990539,982,356,145,1358,125,1483,1,04/01/2018
87,315,South St & Gouverneur Ln,40.70355377,-74.00670227,2041,811,597,2692,757,3449,1,04/01/2018
88,316,Fulton St & William St,40.70955958,-74.00653609,1064,313,142,1340,179,1519,1,04/01/2018
89,317,E 6 St & Avenue B,40.72453734,-73.98185424,2042,875,95,2886,126,3012,1,04/01/2018
90,319,Fulton St & Broadway,40.711065999999995,-74.009447,2075,391,348,2395,419,2814,1,04/01/2018
91,320,Leonard St & Church St,40.717571,-74.005549,1325,353,93,1638,133,1771,1,04/01/2018
92,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,898,353,630,1145,736,1881,1,04/01/2018
93,322,Clinton St & Tillary St,40.696191999999996,-73.991218,659,206,316,804,377,1181,1,04/01/2018
94,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,1589,384,105,1929,149,2078,1,04/01/2018
95,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,1012,314,113,1316,123,1439,1,04/01/2018
96,325,E 19 St & 3 Ave,40.73624527,-73.98473765,2411,717,101,3104,125,3229,1,04/01/2018
97,326,E 11 St & 1 Ave,40.72953837,-73.98426726,2500,869,248,3350,267,3617,1,04/01/2018
98,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,3138,858,538,3899,635,4534,1,04/01/2018
99,328,Watts St & Greenwich St,40.72405549,-74.00965965,1786,544,194,2244,280,2524,1,04/01/2018
100,330,Reade St & Broadway,40.71450451,-74.00562789,1394,342,129,1674,191,1865,1,04/01/2018
101,331,Pike St & Monroe St,40.71173107,-73.99193043,854,307,147,1152,156,1308,1,04/01/2018
102,332,Cherry St,40.71219906,-73.97948148,909,437,190,1272,264,1536,1,04/01/2018
103,334,W 20 St & 7 Ave,40.74238787,-73.99726235,2333,627,102,2928,134,3062,1,04/01/2018
104,335,Washington Pl & Broadway,40.72903917,-73.99404649,2565,691,218,3250,224,3474,1,04/01/2018
105,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,2465,763,274,3149,353,3502,1,04/01/2018
106,337,Old Slip & Front St,40.703799200000006,-74.00838676,933,247,66,1154,92,1246,1,04/01/2018
107,339,Avenue D & E 12 St,40.72580614,-73.97422494,633,270,44,896,51,947,1,04/01/2018
108,340,Madison St & Clinton St,40.71269042,-73.98776323,855,460,158,1369,104,1473,1,04/01/2018
109,341,Stanton St & Mangin St,40.71782143,-73.97628939,450,200,29,651,28,679,1,04/01/2018
110,342,Columbia St & Rivington St,40.71739973,-73.98016555,1087,562,72,1648,73,1721,1,04/01/2018
111,343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,433,123,230,523,263,786,1,04/01/2018
112,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,477,317,36,794,36,830,1,04/01/2018
113,345,W 13 St & 6 Ave,40.73649403,-73.99704374,305,68,13,371,15,386,1,04/01/2018
114,346,Bank St & Hudson St,40.73652889,-74.00618026,2438,1073,274,3429,356,3785,1,04/01/2018
115,347,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,2813,758,267,3511,327,3838,1,04/01/2018
116,349,Rivington St & Ridge St,40.71850211,-73.98329859,1121,348,111,1458,122,1580,1,04/01/2018
117,350,Clinton St & Grand St,40.71559509,-73.9870295,1453,578,165,2022,174,2196,1,04/01/2018
118,351,Front St & Maiden Ln,40.70530954,-74.00612572,1193,295,154,1446,196,1642,1,04/01/2018
119,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,522,213,55,740,50,790,1,04/01/2018
120,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,690,285,122,983,114,1097,1,04/01/2018
121,355,Bayard St & Baxter St,40.71602118,-73.99974372,1779,635,216,2366,264,2630,1,04/01/2018
122,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,1123,510,119,1616,136,1752,1,04/01/2018
123,357,E 11 St & Broadway,40.73261787,-73.99158043,1508,521,151,1997,183,2180,1,04/01/2018
124,358,Christopher St & Greenwich St,40.73291553,-74.00711384,4177,1358,464,5410,589,5999,1,04/01/2018
125,359,E 47 St & Park Ave,40.75510267,-73.97498696,4715,545,182,5270,172,5442,1,04/01/2018
126,360,William St & Pine St,40.70717936,-74.00887308,1062,270,91,1284,139,1423,1,04/01/2018
127,361,Allen St & Hester St,40.71605866,-73.99190759,2155,909,136,3033,167,3200,1,04/01/2018
128,362,Broadway & W 37 St,40.75172632,-73.98753523,1380,280,129,1577,212,1789,1,04/01/2018
129,363,West Thames St,40.70834698,-74.01713445,1770,663,299,2379,353,2732,1,04/01/2018
130,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,781,299,83,1062,101,1163,1,04/01/2018
131,365,Fulton St & Grand Ave,40.68223166,-73.9614583,557,269,50,828,48,876,1,04/01/2018
132,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,1079,474,64,1536,81,1617,1,04/01/2018
133,368,Carmine St & 6 Ave,40.73038599,-74.00214988,4167,1356,401,5382,542,5924,1,04/01/2018
134,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,1847,619,214,2447,233,2680,1,04/01/2018
135,372,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,391,94,92,449,128,577,1,04/01/2018
136,373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,302,88,31,382,39,421,1,04/01/2018
137,376,John St & William St,40.70862144,-74.00722156,1214,287,75,1472,104,1576,1,04/01/2018
138,377,6 Ave & Canal St,40.72243797,-74.00566443,2086,533,281,2536,364,2900,1,04/01/2018
139,379,W 31 St & 7 Ave,40.749156,-73.9916,4166,753,250,4888,281,5169,1,04/01/2018
140,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,822,228,74,1044,80,1124,1,04/01/2018
141,382,University Pl & E 14 St,40.73492695,-73.99200509,4542,1555,370,6015,452,6467,1,04/01/2018
142,383,Greenwich Ave & Charles St,40.735238,-74.000271,3386,963,292,4268,373,4641,1,04/01/2018
143,386,Centre St & Worth St,40.71494807,-74.00234482,1174,361,335,1460,410,1870,1,04/01/2018
144,387,Centre St & Chambers St,40.71273266,-74.0046073,2705,1017,1848,3242,2328,5570,1,04/01/2018
145,388,W 26 St & 10 Ave,40.749717753,-74.002950346,2037,710,206,2712,241,2953,1,04/01/2018
146,389,Broadway & Berry St,40.71044554,-73.96525063,935,476,189,1402,198,1600,1,04/01/2018
147,390,Duffield St & Willoughby St,40.69221589,-73.9842844,943,273,81,1183,114,1297,1,04/01/2018
148,391,Clark St & Henry St,40.69760127,-73.99344559,1500,527,145,2013,159,2172,1,04/01/2018
149,392,Jay St & Tech Pl,40.695065,-73.987167,1075,402,378,1410,445,1855,1,04/01/2018
150,393,E 5 St & Avenue C,40.72299208,-73.97995466,1181,451,40,1598,74,1672,1,04/01/2018
151,394,E 9 St & Avenue C,40.72521311,-73.97768752,1854,756,118,2632,96,2728,1,04/01/2018
