,station_id,station_name,station_latitude,station_longitude,gender_male,gender_female,gender_unknown,subscriber,customer,total_uses,station_type,date
0,3183,Exchange Place,40.7162469,-74.0334588,642,117,58,801,16,817,1,01/01/2019
1,3184,Paulus Hook,40.7141454,-74.0335519,337,23,7,360,7,367,1,01/01/2019
2,3185,City Hall,40.717732500000004,-74.04384499999999,424,73,6,494,9,503,1,01/01/2019
3,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2057,569,35,2643,18,2661,1,01/01/2019
4,3187,Warren St,40.721123600000006,-74.03805095,303,87,21,400,11,411,1,01/01/2019
5,3191,Union St,40.71821129999999,-74.08363940000001,20,21,0,39,2,41,1,01/01/2019
6,3192,Liberty Light Rail,40.711242299999995,-74.0557013,233,37,18,255,33,288,1,01/01/2019
7,3193,Lincoln Park,40.7246050998869,-74.07840594649316,84,37,1,119,3,122,1,01/01/2019
8,3194,McGinley Square,40.7253399253558,-74.06762212514876,253,61,6,317,3,320,1,01/01/2019
9,3195,Sip Ave,40.730742625306576,-74.06378388404845,871,219,21,1093,18,1111,1,01/01/2019
10,3196,Riverview Park,40.7443187,-74.04399090000001,66,9,0,70,5,75,1,01/01/2019
11,3198,Heights Elevator,40.748715945380226,-74.04044330120088,87,27,2,112,4,116,1,01/01/2019
12,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,300,124,21,429,16,445,1,01/01/2019
13,3201,Dey St,40.737711,-74.066921,42,4,1,46,1,47,1,01/01/2019
14,3202,Newport PATH,40.7272235,-74.03375890000001,650,146,20,800,16,816,1,01/01/2019
15,3203,Hamilton Park,40.727595965999996,-74.044247311,668,293,33,984,10,994,1,01/01/2019
16,3205,JC Medical Center,40.71653978099194,-74.0496379137039,226,45,18,270,19,289,1,01/01/2019
17,3206,Hilltop,40.7311689,-74.0575736,91,53,5,146,3,149,1,01/01/2019
18,3207,Oakland Ave,40.7376037,-74.05247829999999,261,52,5,312,6,318,1,01/01/2019
19,3209,Brunswick St,40.7241765,-74.05065640000001,358,97,6,457,4,461,1,01/01/2019
20,3210,Pershing Field,40.742677141,-74.051788633,264,47,5,305,11,316,1,01/01/2019
21,3211,Newark Ave,40.72152515,-74.046304543,404,132,21,550,7,557,1,01/01/2019
22,3212,Christ Hospital,40.734785818,-74.050443636,72,55,8,128,7,135,1,01/01/2019
23,3213,Van Vorst Park,40.71848892,-74.047726625,304,83,20,400,7,407,1,01/01/2019
24,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,222,98,11,324,7,331,1,01/01/2019
25,3220,5 Corners Library,40.73496102000952,-74.05950307846071,89,14,2,104,1,105,1,01/01/2019
26,3225,Baldwin at Montgomery,40.7236589,-74.0641943,163,35,18,212,4,216,1,01/01/2019
27,3267,Morris Canal,40.7124188237569,-74.03852552175522,280,87,33,390,10,400,1,01/01/2019
28,3268,Lafayette Park,40.71346382669195,-74.06285852193831,94,10,1,90,15,105,1,01/01/2019
29,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,329,154,3,481,5,486,1,01/01/2019
30,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,311,110,16,434,3,437,1,01/01/2019
31,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,388,149,6,537,6,543,1,01/01/2019
32,3273,Manila & 1st,40.72165072487999,-74.04288411140442,319,70,5,391,3,394,1,01/01/2019
33,3275,Columbus Drive,40.71835519823214,-74.03891444206238,373,56,12,431,10,441,1,01/01/2019
34,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,430,87,4,514,7,521,1,01/01/2019
35,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,58,5,3,62,4,66,1,01/01/2019
36,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,300,135,4,434,5,439,1,01/01/2019
37,3279,Dixon Mills,40.72163014263835,-74.04996782541275,263,111,5,376,3,379,1,01/01/2019
38,3280,Astor Place,40.71928220070703,-74.07126188278198,169,61,8,220,18,238,1,01/01/2019
39,3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,128,7,0,134,1,135,1,01/01/2019
40,3426,JCBS Depot,40.70965083364061,-74.0686011314392,6,0,0,6,0,6,1,01/01/2019
41,3481,York St,40.71649,-74.04105,105,70,4,171,8,179,1,01/01/2019
42,3483,Montgomery St,40.71942,-74.05099,176,45,9,229,1,230,1,01/01/2019
43,3638,Washington St,40.7242941,-74.0354826,218,81,26,305,20,325,1,01/01/2019
44,3639,Harborside,40.71925170000001,-74.034234,544,142,49,722,13,735,1,01/01/2019
45,3640,Journal Square,40.733670000000004,-74.0625,341,90,6,428,9,437,1,01/01/2019
46,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,92,18,0,109,1,110,1,01/01/2019
47,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,153,31,2,179,7,186,1,01/01/2019
48,3679,Bergen Ave,40.72210378668603,-74.07145500183104,114,34,2,150,0,150,1,01/01/2019
49,3681,Grand St,40.71517767732029,-74.03768330812454,228,47,9,274,10,284,1,01/01/2019
50,3694,Jackson Square,40.71113,-74.0789,19,13,0,30,2,32,1,01/01/2019
0,3183,Exchange Place,40.7162469,-74.0334588,740,178,68,953,33,986,0,01/01/2019
1,3184,Paulus Hook,40.7141454,-74.0335519,345,42,16,399,4,403,0,01/01/2019
2,3185,City Hall,40.717732500000004,-74.04384499999999,448,106,13,549,18,567,0,01/01/2019
