,station_id,station_name,station_latitude,station_longitude,gender_male,gender_female,gender_unknown,subscriber,customer,total_uses,station_type,date
0,72.0,W 52 St & 11 Ave,40.76727216,-73.99392888,2355,596,124,2809,266,3075,1,03/01/2019
1,79.0,Franklin St & W Broadway,40.71911552,-74.00666661,1303,381,125,1657,152,1809,1,03/01/2019
2,82.0,St James Pl & Pearl St,40.71117416,-74.00016545,556,267,38,813,48,861,1,03/01/2019
3,83.0,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,742,217,110,912,157,1069,1,03/01/2019
4,119.0,Park Ave & St Edwards St,40.69608941,-73.97803415,158,52,10,203,17,220,1,03/01/2019
5,120.0,Lexington Ave & Classon Ave,40.68676793,-73.95928168,514,273,35,761,61,822,1,03/01/2019
6,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,2994,962,137,3847,246,4093,1,03/01/2019
7,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,2826,1170,228,3940,284,4224,1,03/01/2019
8,143.0,Clinton St & Joralemon St,40.69239502,-73.99337909,1236,470,44,1705,45,1750,1,03/01/2019
9,144.0,Nassau St & Navy St,40.69839895,-73.98068914,450,150,74,550,124,674,1,03/01/2019
10,146.0,Hudson St & Reade St,40.71625008,-74.0091059,1688,498,58,2103,141,2244,1,03/01/2019
11,150.0,E 2 St & Avenue C,40.720873600000004,-73.98085795,1724,709,64,2393,104,2497,1,03/01/2019
12,151.0,Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505,3646,1261,304,4814,397,5211,1,03/01/2019
13,157.0,Henry St & Atlantic Ave,40.69089272,-73.99612349,946,373,113,1367,65,1432,1,03/01/2019
14,161.0,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,2517,888,166,3334,237,3571,1,03/01/2019
15,164.0,E 47 St & 2 Ave,40.75323098,-73.97032517,1764,524,71,2254,105,2359,1,03/01/2019
16,167.0,E 39 St & 3 Ave,40.7489006,-73.97604882,2850,524,150,3332,192,3524,1,03/01/2019
17,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,3841,994,166,4795,206,5001,1,03/01/2019
18,173.0,Broadway & W 49 St,40.76068327096592,-73.98452728986742,3739,722,277,4236,502,4738,1,03/01/2019
19,174.0,E 25 St & 1 Ave,40.7381765,-73.97738662,2111,679,138,2791,137,2928,1,03/01/2019
20,195.0,Liberty St & Broadway,40.70905623,-74.01043382,2355,443,168,2671,295,2966,1,03/01/2019
21,212.0,W 16 St & The High Line,40.74334935,-74.00681753,2494,713,240,3056,391,3447,1,03/01/2019
22,216.0,Columbia Heights & Cranberry St,40.70037867,-73.99548059,333,127,102,420,142,562,1,03/01/2019
23,217.0,Old Fulton St,40.70277159,-73.99383605,992,438,491,1078,843,1921,1,03/01/2019
24,223.0,W 13 St & 7 Ave,40.73781509,-73.99994661,2916,931,128,3791,184,3975,1,03/01/2019
25,224.0,Spruce St & Nassau St,40.71146364,-74.00552427,913,324,141,1096,282,1378,1,03/01/2019
26,228.0,E 48 St & 3 Ave,40.7546011026,-73.971878855,1553,237,60,1759,91,1850,1,03/01/2019
27,229.0,Great Jones St,40.72743423,-73.99379025,3863,1200,138,5008,193,5201,1,03/01/2019
28,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,2838,981,180,3764,235,3999,1,03/01/2019
29,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,2991,1118,180,4009,280,4289,1,03/01/2019
