,station_id,station_name,station_latitude,station_longitude,gender_male,gender_female,gender_unknown,subscriber,customer,total_uses,station_type,date
28,3268,Lafayette Park,40.71346382669195,-74.06285852193831,87,22,5,92,22,114,1,11/01/2018
29,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,425,187,17,608,21,629,1,11/01/2018
30,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,433,157,6,584,12,596,1,11/01/2018
31,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,418,169,15,594,8,602,1,11/01/2018
32,3273,Manila & 1st,40.72165072487999,-74.04288411140442,371,99,6,469,7,476,1,11/01/2018
33,3275,Columbus Drive,40.71835519823214,-74.03891444206238,412,67,17,480,16,496,1,11/01/2018
34,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,556,116,30,671,31,702,1,11/01/2018
35,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,70,20,4,80,14,94,1,11/01/2018
36,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,333,154,16,491,12,503,1,11/01/2018
37,3279,Dixon Mills,40.72163014263835,-74.04996782541275,327,110,11,439,9,448,1,11/01/2018
38,3280,Astor Place,40.71928220070703,-74.07126188278198,207,47,5,232,27,259,1,11/01/2018
39,3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,144,45,1,185,5,190,1,11/01/2018
40,3426,JCBS Depot,40.70965083364061,-74.0686011314392,13,0,0,13,0,13,1,11/01/2018
41,3481,York St,40.71649,-74.04105,121,77,4,192,10,202,1,11/01/2018
42,3483,Montgomery St,40.71942,-74.05099,213,58,15,282,4,286,1,11/01/2018
43,3638,Washington St,40.7242941,-74.0354826,336,117,24,447,30,477,1,11/01/2018
44,3639,Harborside,40.71925170000001,-74.034234,620,193,50,840,23,863,1,11/01/2018
45,3640,Journal Square,40.733670000000004,-74.0625,376,122,15,496,17,513,1,11/01/2018
46,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,81,15,1,94,3,97,1,11/01/2018
47,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,180,40,4,222,2,224,1,11/01/2018
48,3679,Bergen Ave,40.72210378668603,-74.07145500183104,125,56,25,202,4,206,1,11/01/2018
49,3681,Grand St,40.71517767732029,-74.03768330812454,307,43,9,341,18,359,1,11/01/2018
50,3694,Jackson Square,40.71113,-74.0789,32,17,2,43,8,51,1,11/01/2018
0,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,1,0,0,1,0,1,0,11/01/2018
1,3183,Exchange Place,40.7162469,-74.0334588,1197,238,111,1454,92,1546,0,11/01/2018
2,3184,Paulus Hook,40.7141454,-74.0335519,443,52,29,505,19,524,0,11/01/2018
3,3185,City Hall,40.717732500000004,-74.04384499999999,560,152,20,709,23,732,0,11/01/2018
4,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2779,942,87,3720,88,3808,0,11/01/2018
5,3187,Warren St,40.721123600000006,-74.03805095,437,131,32,579,21,600,0,11/01/2018
6,3191,Union St,40.71821129999999,-74.08363940000001,75,16,0,86,5,91,0,11/01/2018
7,3192,Liberty Light Rail,40.711242299999995,-74.0557013,304,56,31,328,63,391,0,11/01/2018
8,3193,Lincoln Park,40.7246050998869,-74.07840594649316,177,62,8,231,16,247,0,11/01/2018
9,3194,McGinley Square,40.7253399253558,-74.06762212514876,255,28,3,282,4,286,0,11/01/2018
10,3195,Sip Ave,40.730742625306576,-74.06378388404845,1020,259,57,1291,45,1336,0,11/01/2018
11,3196,Riverview Park,40.7443187,-74.04399090000001,74,14,5,85,8,93,0,11/01/2018
12,3198,Heights Elevator,40.748715945380226,-74.04044330120088,120,38,2,152,8,160,0,11/01/2018
13,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,407,119,36,524,38,562,0,11/01/2018
14,3201,Dey St,40.737711,-74.066921,89,21,1,107,4,111,0,11/01/2018
15,3202,Newport PATH,40.7272235,-74.03375890000001,784,231,22,999,38,1037,0,11/01/2018
16,3203,Hamilton Park,40.727595965999996,-74.044247311,845,374,53,1240,32,1272,0,11/01/2018
17,3205,JC Medical Center,40.71653978099194,-74.0496379137039,227,64,42,298,35,333,0,11/01/2018
18,3206,Hilltop,40.7311689,-74.0575736,111,33,3,137,10,147,0,11/01/2018
19,3207,Oakland Ave,40.7376037,-74.05247829999999,181,16,11,196,12,208,0,11/01/2018
20,3209,Brunswick St,40.7241765,-74.05065640000001,348,139,4,481,10,491,0,11/01/2018
21,3210,Pershing Field,40.742677141,-74.051788633,245,65,1,302,9,311,0,11/01/2018
22,3211,Newark Ave,40.72152515,-74.046304543,520,167,29,691,25,716,0,11/01/2018
23,3212,Christ Hospital,40.734785818,-74.050443636,60,39,1,96,4,100,0,11/01/2018
24,3213,Van Vorst Park,40.71848892,-74.047726625,402,128,27,533,24,557,0,11/01/2018
25,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,347,102,15,451,13,464,0,11/01/2018
26,3220,5 Corners Library,40.73496102000952,-74.05950307846071,86,12,0,95,3,98,0,11/01/2018
27,3225,Baldwin at Montgomery,40.7236589,-74.0641943,178,28,20,214,12,226,0,11/01/2018
28,3267,Morris Canal,40.7124188237569,-74.03852552175522,364,83,38,467,18,485,0,11/01/2018
29,3268,Lafayette Park,40.71346382669195,-74.06285852193831,87,16,4,98,9,107,0,11/01/2018
30,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,418,163,15,588,8,596,0,11/01/2018
31,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,321,127,3,441,10,451,0,11/01/2018
32,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,401,128,12,534,7,541,0,11/01/2018
33,3273,Manila & 1st,40.72165072487999,-74.04288411140442,403,144,9,553,3,556,0,11/01/2018
34,3275,Columbus Drive,40.71835519823214,-74.03891444206238,401,87,7,486,9,495,0,11/01/2018
35,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,525,112,30,642,25,667,0,11/01/2018
36,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,75,12,2,86,3,89,0,11/01/2018
37,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,312,154,19,473,12,485,0,11/01/2018
38,3279,Dixon Mills,40.72163014263835,-74.04996782541275,293,97,2,389,3,392,0,11/01/2018
39,3280,Astor Place,40.71928220070703,-74.07126188278198,222,38,4,252,12,264,0,11/01/2018
40,3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,125,22,1,146,2,148,0,11/01/2018
41,3426,JCBS Depot,40.70965083364061,-74.0686011314392,20,1,0,21,0,21,0,11/01/2018
42,3481,York St,40.71649,-74.04105,148,48,5,192,9,201,0,11/01/2018
43,3483,Montgomery St,40.71942,-74.05099,193,68,9,263,7,270,0,11/01/2018
44,3638,Washington St,40.7242941,-74.0354826,379,109,31,484,35,519,0,11/01/2018
45,3639,Harborside,40.71925170000001,-74.034234,641,200,41,855,27,882,0,11/01/2018
46,3640,Journal Square,40.733670000000004,-74.0625,355,118,10,474,9,483,0,11/01/2018
47,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,49,24,1,71,3,74,0,11/01/2018
48,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,134,19,2,153,2,155,0,11/01/2018
49,3679,Bergen Ave,40.72210378668603,-74.07145500183104,100,29,28,156,1,157,0,11/01/2018
50,3681,Grand St,40.71517767732029,-74.03768330812454,324,52,12,373,15,388,0,11/01/2018
51,3694,Jackson Square,40.71113,-74.0789,26,6,4,28,8,36,0,11/01/2018
