,station_id,station_name,station_latitude,station_longitude,gender_male,gender_female,gender_unknown,subscriber,customer,total_uses,station_type,date
0,3183,Exchange Place,40.7162469,-74.0334588,1314,238,174,1574,152,1726,1,05/01/2018
1,3184,Paulus Hook,40.7141454,-74.0335519,673,93,60,750,76,826,1,05/01/2018
2,3185,City Hall,40.717732500000004,-74.04384499999999,672,215,62,894,55,949,1,05/01/2018
3,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2620,811,190,3502,119,3621,1,05/01/2018
4,3187,Warren St,40.721123600000006,-74.03805095,617,214,98,874,55,929,1,05/01/2018
5,3191,Union St,40.71821129999999,-74.08363940000001,55,42,7,96,8,104,1,05/01/2018
6,3192,Liberty Light Rail,40.711242299999995,-74.0557013,455,155,189,552,247,799,1,05/01/2018
7,3193,Lincoln Park,40.7246050998869,-74.07840594649316,156,53,31,196,44,240,1,05/01/2018
8,3194,McGinley Square,40.7253399253558,-74.06762212514876,384,78,23,464,21,485,1,05/01/2018
9,3195,Sip Ave,40.730742625306576,-74.06378388404845,1352,398,77,1734,93,1827,1,05/01/2018
10,3196,Riverview Park,40.7443187,-74.04399090000001,179,43,16,214,24,238,1,05/01/2018
11,3198,Heights Elevator,40.748715945380226,-74.04044330120088,225,37,28,251,39,290,1,05/01/2018
12,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,632,291,132,904,151,1055,1,05/01/2018
13,3201,Dey St,40.737711,-74.066921,91,18,10,102,17,119,1,05/01/2018
14,3202,Newport PATH,40.7272235,-74.03375890000001,1109,300,102,1426,85,1511,1,05/01/2018
15,3203,Hamilton Park,40.727595965999996,-74.044247311,1395,492,74,1893,68,1961,1,05/01/2018
16,3205,JC Medical Center,40.71653978099194,-74.0496379137039,352,81,96,431,98,529,1,05/01/2018
17,3206,Hilltop,40.7311689,-74.0575736,236,62,34,295,37,332,1,05/01/2018
18,3207,Oakland Ave,40.7376037,-74.05247829999999,418,148,23,567,22,589,1,05/01/2018
19,3209,Brunswick St,40.7241765,-74.05065640000001,570,156,25,714,37,751,1,05/01/2018
20,3210,Pershing Field,40.742677141,-74.051788633,330,69,27,399,27,426,1,05/01/2018
21,3211,Newark Ave,40.72152515,-74.046304543,688,197,49,887,47,934,1,05/01/2018
22,3212,Christ Hospital,40.734785818,-74.050443636,150,70,15,222,13,235,1,05/01/2018
23,3213,Van Vorst Park,40.71848892,-74.047726625,633,235,55,875,48,923,1,05/01/2018
24,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,529,128,65,670,52,722,1,05/01/2018
