,station_id,station_name,station_latitude,station_longitude,gender_male,gender_female,gender_unknown,subscriber,customer,total_uses,station_type,date
194,454,E 51 St & 1 Ave,40.75455731,-73.96592976,1751,530,232,2232,281,2513,0,05/01/2018
195,455,1 Ave & E 44 St,40.75001986,-73.96905301,1996,835,391,2733,489,3222,0,05/01/2018
196,456,E 53 St & Madison Ave,40.75971079999999,-73.97402311,3287,597,370,3805,449,4254,0,05/01/2018
197,457,Broadway & W 58 St,40.76695317,-73.98169333,4607,1692,1333,5827,1805,7632,0,05/01/2018
198,458,11 Ave & W 27 St,40.751396,-74.00522600000001,4495,1739,823,5900,1157,7057,0,05/01/2018
199,459,W 20 St & 11 Ave,40.746745000000004,-74.007756,164,54,10,212,16,228,0,05/01/2018
200,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,2079,1099,433,3063,548,3611,0,05/01/2018
201,461,E 20 St & 2 Ave,40.73587678,-73.98205027,3582,1085,283,4662,288,4950,0,05/01/2018
202,462,W 22 St & 10 Ave,40.74691959,-74.00451887,6984,2307,936,8962,1265,10227,0,05/01/2018
203,465,Broadway & W 41 St,40.75513557,-73.98658032,5982,1373,848,7179,1024,8203,0,05/01/2018
204,466,W 25 St & 6 Ave,40.74395411,-73.99144871,4116,1314,290,5367,353,5720,0,05/01/2018
205,467,Dean St & 4 Ave,40.68312489,-73.97895137,1692,635,164,2363,128,2491,0,05/01/2018
206,468,Broadway & W 56 St,40.7652654,-73.98192338,3653,1024,498,4546,629,5175,0,05/01/2018
207,469,Broadway & W 53 St,40.76344058,-73.98268129,2971,676,464,3572,539,4111,0,05/01/2018
208,471,Grand St & Havemeyer St,40.71286844,-73.95698119,977,480,206,1419,244,1663,0,05/01/2018
209,472,E 32 St & Park Ave,40.745712100000006,-73.98194829,4740,1144,271,5878,277,6155,0,05/01/2018
210,473,Rivington St & Chrystie St,40.72110063,-73.99192540000001,1906,802,425,2573,560,3133,0,05/01/2018
211,474,5 Ave & E 29 St,40.7451677,-73.98683077,3901,1034,448,4835,548,5383,0,05/01/2018
212,476,E 31 St & 3 Ave,40.74394314,-73.97966069,3125,900,256,4057,224,4281,0,05/01/2018
213,477,W 41 St & 8 Ave,40.75640548,-73.9900262,8369,1235,622,9516,710,10226,0,05/01/2018
214,478,11 Ave & W 41 St,40.76030096,-73.99884222,3476,859,406,4177,564,4741,0,05/01/2018
215,479,9 Ave & W 45 St,40.76019252,-73.9912551,4753,1063,583,5703,696,6399,0,05/01/2018
216,480,W 53 St & 10 Ave,40.76669671,-73.99061728,3016,706,231,3709,244,3953,0,05/01/2018
217,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,1267,593,323,1763,420,2183,0,05/01/2018
218,482,W 15 St & 7 Ave,40.73935542,-73.99931783,6791,2006,480,8792,485,9277,0,05/01/2018
219,483,E 12 St & 3 Ave,40.73223272,-73.98889957,3857,1245,269,5045,326,5371,0,05/01/2018
220,484,W 44 St & 5 Ave,40.75500254,-73.98014437,1978,358,258,2279,315,2594,0,05/01/2018
221,485,W 37 St & 5 Ave,40.75038009,-73.98338988,1622,390,198,1946,264,2210,0,05/01/2018
222,486,Broadway & W 29 St,40.7462009,-73.98855723,4157,1202,473,5204,628,5832,0,05/01/2018
223,487,E 20 St & FDR Drive,40.73314259,-73.97573881,3125,1281,258,4338,326,4664,0,05/01/2018
224,490,8 Ave & W 33 St,40.751551,-73.993934,3539,701,408,4096,552,4648,0,05/01/2018
225,491,E 24 St & Park Ave S,40.74096374,-73.98602213,4233,1055,257,5239,306,5545,0,05/01/2018
226,492,W 33 St & 7 Ave,40.75019995,-73.99093085,9564,1337,791,10750,942,11692,0,05/01/2018
227,494,W 26 St & 8 Ave,40.74734825,-73.99723551,4835,1510,372,6313,404,6717,0,05/01/2018
228,495,W 47 St & 10 Ave,40.76269882,-73.99301222,3287,742,237,3963,303,4266,0,05/01/2018
229,496,E 16 St & 5 Ave,40.73726186,-73.99238967,4060,1663,385,5672,436,6108,0,05/01/2018
230,497,E 17 St & Broadway,40.73704984,-73.99009296,7403,2747,796,9966,980,10946,0,05/01/2018
231,498,Broadway & W 32 St,40.74854862,-73.98808416,4613,883,461,5402,555,5957,0,05/01/2018
232,499,Broadway & W 60 St,40.76915505,-73.98191841,5327,2082,1797,6926,2280,9206,0,05/01/2018
233,500,Broadway & W 51 St,40.76228826,-73.98336183,3003,519,412,3393,541,3934,0,05/01/2018
234,501,FDR Drive & E 35 St,40.744219,-73.97121214,3663,1039,690,4521,871,5392,0,05/01/2018
235,502,Henry St & Grand St,40.714215,-73.981346,2025,1014,140,3046,133,3179,0,05/01/2018
236,503,E 20 St & Park Ave,40.73827428,-73.98751968,3215,1049,277,4226,315,4541,0,05/01/2018
237,504,1 Ave & E 16 St,40.73221853,-73.98165557,4486,1662,294,6126,316,6442,0,05/01/2018
238,505,6 Ave & W 33 St,40.74901271,-73.98848395,5621,1550,1083,6943,1311,8254,0,05/01/2018
239,507,E 25 St & 2 Ave,40.73912601,-73.97973776,3803,1122,287,4900,312,5212,0,05/01/2018
240,508,W 46 St & 11 Ave,40.76341379,-73.99667444,2795,934,634,3593,770,4363,0,05/01/2018
241,509,9 Ave & W 22 St,40.7454973,-74.00197139,4518,1456,514,5848,640,6488,0,05/01/2018
242,513,W 56 St & 10 Ave,40.768254,-73.988639,2365,455,225,2789,256,3045,0,05/01/2018
243,514,12 Ave & W 40 St,40.76087502,-74.00277668,5027,2136,2399,6454,3108,9562,0,05/01/2018
244,515,W 43 St & 10 Ave,40.76009437,-73.99461843,3294,784,246,4015,309,4324,0,05/01/2018
245,516,E 47 St & 1 Ave,40.75206862,-73.96784384,1410,510,186,1877,229,2106,0,05/01/2018
246,517,Pershing Square South,40.751581,-73.97791,4394,788,322,5116,388,5504,0,05/01/2018
247,518,E 39 St & 2 Ave,40.74780373,-73.97344190000001,4114,1077,353,5098,446,5544,0,05/01/2018
248,519,Pershing Square North,40.751872999999996,-73.97770600000001,13777,2087,781,15701,944,16645,0,05/01/2018
249,520,W 52 St & 5 Ave,40.75992262,-73.97648516,3189,593,522,3736,568,4304,0,05/01/2018
250,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,2296,455,300,2717,334,3051,0,05/01/2018
251,523,W 38 St & 8 Ave,40.75466591,-73.99138152,3336,758,255,4022,327,4349,0,05/01/2018
252,524,W 43 St & 6 Ave,40.75527307,-73.98316936,3364,797,496,4095,562,4657,0,05/01/2018
253,525,W 34 St & 11 Ave,40.75594159,-74.0021163,2894,908,1082,3454,1430,4884,0,05/01/2018
254,526,E 33 St & 5 Ave,40.74765947,-73.98490707,3746,865,574,4435,750,5185,0,05/01/2018
255,527,E 33 St & 2 Ave,40.744023,-73.976056,4384,1182,398,5532,432,5964,0,05/01/2018
256,528,2 Ave & E 31 St,40.74290902,-73.97706058,3085,777,183,3854,191,4045,0,05/01/2018
257,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,3662,612,363,4133,504,4637,0,05/01/2018
258,530,11 Ave & W 59 St,40.771522,-73.99054100000001,2761,1036,281,3743,335,4078,0,05/01/2018
259,531,Forsyth St & Broome St,40.71893904,-73.99266288,3567,1289,312,4771,397,5168,0,05/01/2018
260,532,S 5 Pl & S 5 St,40.710451,-73.960876,1851,808,1033,2373,1319,3692,0,05/01/2018
261,533,Broadway & W 38 St,40.75299641,-73.98721619,2636,654,399,3202,487,3689,0,05/01/2018
262,534,Water - Whitehall Plaza,40.70255065,-74.0127234,1413,432,383,1795,433,2228,0,05/01/2018
263,536,1 Ave & E 30 St,40.74144387,-73.97536082,3278,1131,303,4493,219,4712,0,05/01/2018
264,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,5129,1465,298,6508,384,6892,0,05/01/2018
265,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,2595,1263,412,3742,528,4270,0,05/01/2018
266,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,3586,957,252,4528,267,4795,0,05/01/2018
267,545,E 23 St & 1 Ave,40.736502,-73.97809472,3849,1129,315,4969,324,5293,0,05/01/2018
268,546,E 30 St & Park Ave S,40.74444921,-73.98303529,3168,959,336,4152,311,4463,0,05/01/2018
269,2000,Front St & Washington St,40.70255088,-73.98940236,642,290,280,834,378,1212,0,05/01/2018
270,2001,Sands St & Navy St,40.699773,-73.979927,484,112,59,574,81,655,0,05/01/2018
271,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.96319799999999,2224,1134,407,3263,502,3765,0,05/01/2018
272,2003,1 Ave & E 18 St,40.73381219196632,-73.9805442094803,3324,1031,177,4354,178,4532,0,05/01/2018
273,2005,Railroad Ave & Kay Ave,40.70531194,-73.97100056,139,23,8,158,12,170,0,05/01/2018
274,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3838,1826,3884,4503,5045,9548,0,05/01/2018
275,2008,Little West St & 1 Pl,40.70569254,-74.01677685,3038,1400,1388,4013,1813,5826,0,05/01/2018
276,2009,Catherine St & Monroe St,40.71117444,-73.99682619,1353,556,269,1950,228,2178,0,05/01/2018
277,2010,Grand St & Greene St,40.72165481,-74.00234737,2373,813,434,3082,538,3620,0,05/01/2018
278,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,2387,826,270,3296,187,3483,0,05/01/2018
279,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,3410,777,729,4013,903,4916,0,05/01/2018
280,2022,E 60 St & York Ave,40.759107,-73.959223,693,267,181,897,244,1141,0,05/01/2018
281,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,1547,207,154,1767,141,1908,0,05/01/2018
282,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,5047,2023,1569,6529,2110,8639,0,05/01/2018
283,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917937,1855,930,609,2593,801,3394,0,05/01/2018
284,3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,355,195,49,506,93,599,0,05/01/2018
285,3042,Fulton St & Utica Ave,40.6794268,-73.92989109999999,431,206,85,587,135,722,0,05/01/2018
286,3043,Lewis Ave & Decatur St,40.6814598,-73.934903,190,103,36,285,44,329,0,05/01/2018
287,3044,Albany Ave & Fulton St,40.6800105,-73.938475,123,66,23,171,41,212,0,05/01/2018
288,3046,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,331,178,41,495,55,550,0,05/01/2018
289,3047,Halsey St & Tompkins Ave,40.682368700000005,-73.944118,482,225,41,714,34,748,0,05/01/2018
290,3048,Putnam Ave & Nostrand Ave,40.684020000000004,-73.94977,312,139,25,446,30,476,0,05/01/2018
291,3049,Cambridge Pl & Gates Ave,40.68488,-73.96304,491,226,36,733,20,753,0,05/01/2018
292,3050,Putnam Ave & Throop Ave,40.6851532,-73.94111,400,189,61,606,44,650,0,05/01/2018
293,3052,Lewis Ave & Madison St,40.686312,-73.935775,511,216,112,703,136,839,0,05/01/2018
294,3053,Marcy Ave & Lafayette Ave,40.6900815,-73.94791500000001,238,93,100,331,100,431,0,05/01/2018
295,3054,Greene Ave & Throop Ave,40.6894932,-73.942061,368,148,30,497,49,546,0,05/01/2018
296,3055,Greene Ave & Nostrand Ave,40.68833370000001,-73.950916,325,191,63,506,73,579,0,05/01/2018
297,3056,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,311,162,57,475,55,530,0,05/01/2018
298,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,410,192,45,605,42,647,0,05/01/2018
299,3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,355,175,57,506,81,587,0,05/01/2018
300,3059,Pulaski St & Marcus Garvey Blvd,40.693398200000004,-73.939877,216,76,56,301,47,348,0,05/01/2018
301,3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,324,145,40,462,47,509,0,05/01/2018
302,3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,214,71,54,293,46,339,0,05/01/2018
303,3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,457,131,69,573,84,657,0,05/01/2018
304,3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,249,95,63,334,73,407,0,05/01/2018
305,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,932,403,208,1262,281,1543,0,05/01/2018
306,3065,Union Ave & Wallabout St,40.70029511,-73.95032283,230,119,57,328,78,406,0,05/01/2018
307,3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,376,113,45,468,66,534,0,05/01/2018
308,3067,Broadway & Whipple St,40.7016657,-73.9437303,474,195,97,678,88,766,0,05/01/2018
309,3068,Humboldt St & Varet St,40.7031724,-73.940636,374,164,255,610,183,793,0,05/01/2018
310,3069,Lorimer St & Broadway,40.70411791,-73.94818595,292,97,46,391,44,435,0,05/01/2018
311,3070,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,343,156,37,480,56,536,0,05/01/2018
312,3071,Boerum St & Broadway,40.70538077,-73.94976519,445,135,65,559,86,645,0,05/01/2018
313,3072,Leonard St & Boerum St,40.70583339,-73.94644578,333,112,48,422,71,493,0,05/01/2018
314,3073,Division Ave & Hooper St,40.70691254,-73.95441667,428,123,91,532,110,642,0,05/01/2018
315,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,980,397,175,1286,266,1552,0,05/01/2018
316,3075,Division Ave & Marcy Ave,40.70708701,-73.95796783,131,54,79,163,101,264,0,05/01/2018
317,3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,646,294,87,919,108,1027,0,05/01/2018
