,station_id,station_name,station_latitude,station_longitude,gender_male,gender_female,gender_unknown,subscriber,customer,total_uses,station_type,date
0,72.0,W 52 St & 11 Ave,40.76727216,-73.99392888,2798,833,407,3317,721,4038,1,09/01/2018
1,79.0,Franklin St & W Broadway,40.71911552,-74.00666661,2095,690,232,2666,351,3017,1,09/01/2018
2,82.0,St James Pl & Pearl St,40.71117416,-74.00016545,672,267,64,945,58,1003,1,09/01/2018
3,83.0,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,1293,483,163,1718,221,1939,1,09/01/2018
4,119.0,Park Ave & St Edwards St,40.69608941,-73.97803415,225,77,18,278,42,320,1,09/01/2018
5,120.0,Lexington Ave & Classon Ave,40.68676793,-73.95928168,702,407,81,1090,100,1190,1,09/01/2018
6,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,4607,1663,349,6061,558,6619,1,09/01/2018
7,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,4026,1874,423,5726,597,6323,1,09/01/2018
8,143.0,Clinton St & Joralemon St,40.69239502,-73.99337909,1587,729,129,2300,145,2445,1,09/01/2018
9,144.0,Nassau St & Navy St,40.69839895,-73.98068914,621,285,270,791,385,1176,1,09/01/2018
10,146.0,Hudson St & Reade St,40.71625008,-74.0091059,2180,739,205,2847,277,3124,1,09/01/2018
11,150.0,E 2 St & Avenue C,40.720873600000004,-73.98085795,1773,775,116,2437,227,2664,1,09/01/2018
12,151.0,Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505,5202,2049,773,6959,1065,8024,1,09/01/2018
13,157.0,Henry St & Atlantic Ave,40.69089272,-73.99612349,1331,716,285,2075,257,2332,1,09/01/2018
14,164.0,E 47 St & 2 Ave,40.75323098,-73.97032517,2280,879,211,3023,347,3370,1,09/01/2018
15,167.0,E 39 St & 3 Ave,40.7489006,-73.97604882,3448,746,254,4008,440,4448,1,09/01/2018
16,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,5303,1826,361,7004,486,7490,1,09/01/2018
17,173.0,Broadway & W 49 St,40.76068327096592,-73.98452728986742,4327,971,729,4900,1127,6027,1,09/01/2018
18,174.0,E 25 St & 1 Ave,40.7381765,-73.97738662,2492,1028,167,3461,226,3687,1,09/01/2018
19,195.0,Liberty St & Broadway,40.70905623,-74.01043382,2867,741,516,3371,753,4124,1,09/01/2018
20,212.0,W 16 St & The High Line,40.74334935,-74.00681753,3193,1144,434,4051,720,4771,1,09/01/2018
21,216.0,Columbia Heights & Cranberry St,40.70037867,-73.99548059,490,197,184,605,266,871,1,09/01/2018
22,217.0,Old Fulton St,40.70277159,-73.99383605,1964,953,1491,2197,2211,4408,1,09/01/2018
23,223.0,W 13 St & 7 Ave,40.73781509,-73.99994661,3253,1097,212,4257,305,4562,1,09/01/2018
24,228.0,E 48 St & 3 Ave,40.7546011026,-73.971878855,2009,468,178,2298,357,2655,1,09/01/2018
25,229.0,Great Jones St,40.72743423,-73.99379025,5652,2043,382,7506,571,8077,1,09/01/2018
26,232.0,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,820,344,529,930,763,1693,1,09/01/2018
27,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,3797,1406,382,5041,544,5585,1,09/01/2018
28,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,4159,1529,195,5420,463,5883,1,09/01/2018
29,238.0,Bank St & Washington St,40.7361967,-74.00859207,2134,1026,294,2919,535,3454,1,09/01/2018
30,239.0,Willoughby St & Fleet St,40.69196566,-73.9813018,1736,756,92,2420,164,2584,1,09/01/2018
31,241.0,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,1021,538,152,1518,193,1711,1,09/01/2018
32,242.0,Carlton Ave & Flushing Ave,40.697787,-73.973736,709,253,152,904,210,1114,1,09/01/2018
33,243.0,Fulton St & Rockwell Pl,40.688226,-73.979382,998,352,37,1308,79,1387,1,09/01/2018
34,244.0,Willoughby Ave & Hall St,40.69196035,-73.96536851,1057,551,110,1617,101,1718,1,09/01/2018
35,245.0,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,466,209,84,659,100,759,1,09/01/2018
36,247.0,Perry St & Bleecker St,40.73535398,-74.00483091,1900,767,251,2545,373,2918,1,09/01/2018
37,248.0,Laight St & Hudson St,40.72185379,-74.00771779,874,254,72,1095,105,1200,1,09/01/2018
38,249.0,Harrison St & Hudson St,40.71870987,-74.0090009,1144,355,94,1460,133,1593,1,09/01/2018
39,251.0,Mott St & Prince St,40.72317958,-73.99480012,3847,1618,494,5206,753,5959,1,09/01/2018
40,252.0,MacDougal St & Washington Sq,40.73226398,-73.99852205,2633,930,410,3356,617,3973,1,09/01/2018
41,253.0,W 13 St & 5 Ave,40.73543934,-73.99453948,1375,569,115,1884,175,2059,1,09/01/2018
42,254.0,W 11 St & 6 Ave,40.73532427,-73.99800419,2021,863,125,2794,215,3009,1,09/01/2018
43,257.0,Lispenard St & Broadway,40.71939226,-74.00247214,2444,783,321,3078,470,3548,1,09/01/2018
44,258.0,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,1129,589,138,1645,211,1856,1,09/01/2018
45,259.0,South St & Whitehall St,40.70122128,-74.01234218,2217,906,749,2684,1188,3872,1,09/01/2018
46,260.0,Broad St & Bridge St,40.70365182,-74.01167797,1047,316,140,1255,248,1503,1,09/01/2018
47,261.0,Johnson St & Gold St,40.69474881,-73.98362464,1102,398,121,1428,193,1621,1,09/01/2018
48,262.0,Washington Park,40.6917823,-73.97372990000001,794,434,104,1236,96,1332,1,09/01/2018
49,264.0,Maiden Ln & Pearl St,40.70706456,-74.00731853,1641,546,198,2074,311,2385,1,09/01/2018
50,265.0,Stanton St & Chrystie St,40.72229346,-73.99147535,3348,1346,408,4487,615,5102,1,09/01/2018
51,266.0,Avenue D & E 8 St,40.72368361,-73.97574813,1160,625,105,1754,136,1890,1,09/01/2018
52,267.0,Broadway & W 36 St,40.75097711,-73.98765428,2632,602,461,3046,649,3695,1,09/01/2018
53,268.0,Howard St & Centre St,40.71910537,-73.99973337,3205,1181,487,4164,709,4873,1,09/01/2018
54,270.0,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,1125,599,78,1693,109,1802,1,09/01/2018
55,274.0,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,1206,643,122,1804,167,1971,1,09/01/2018
56,275.0,Washington Ave & Greene Ave,40.68650065,-73.96563307,703,284,52,981,58,1039,1,09/01/2018
57,276.0,Duane St & Greenwich St,40.71748752,-74.0104554,1533,536,133,2034,168,2202,1,09/01/2018
58,278.0,Concord St & Bridge St,40.69766564,-73.98476437,382,208,83,517,156,673,1,09/01/2018
59,279.0,Peck Slip & Front St,40.707873,-74.00166999999999,2235,1057,772,2893,1171,4064,1,09/01/2018
60,280.0,E 10 St & 5 Ave,40.73331967,-73.99510132,2260,939,224,3054,369,3423,1,09/01/2018
61,281.0,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,2893,1010,2607,3308,3202,6510,1,09/01/2018
62,282.0,Kent Ave & S 11 St,40.7076449441757,-73.96841526031494,850,711,482,1447,596,2043,1,09/01/2018
63,285.0,Broadway & E 14 St,40.73454567,-73.99074142,6680,2362,564,8762,844,9606,1,09/01/2018
64,289.0,Monroe St & Classon Ave,40.684568299999995,-73.95881081,660,400,84,1014,130,1144,1,09/01/2018
65,291.0,Madison St & Montgomery St,40.713126,-73.984844,1156,374,83,1488,125,1613,1,09/01/2018
66,293.0,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,6455,2338,591,8652,732,9384,1,09/01/2018
67,295.0,Pike St & E Broadway,40.71406667,-73.99293911,1830,729,217,2565,211,2776,1,09/01/2018
68,296.0,Division St & Bowery,40.71413089,-73.99704679999999,2509,899,353,3284,477,3761,1,09/01/2018
69,297.0,E 15 St & 3 Ave,40.734232,-73.986923,4118,1336,247,5385,316,5701,1,09/01/2018
70,298.0,3 Ave & Schermerhorn St,40.68683208,-73.9796772,1098,446,113,1473,184,1657,1,09/01/2018
71,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,2760,1193,231,3797,387,4184,1,09/01/2018
72,302.0,Avenue D & E 3 St,40.72082834,-73.97793172,1489,865,84,2285,153,2438,1,09/01/2018
73,303.0,Mercer St & Spring St,40.72362738,-73.99949601,2537,1001,443,3288,693,3981,1,09/01/2018
74,304.0,Broadway & Battery Pl,40.70463334,-74.01361706,2724,1040,628,3429,963,4392,1,09/01/2018
75,305.0,E 58 St & 3 Ave,40.76095756,-73.96724467,2936,755,271,3559,403,3962,1,09/01/2018
76,307.0,Canal St & Rutgers St,40.71427487,-73.98990025,3552,1477,376,4868,537,5405,1,09/01/2018
77,308.0,St James Pl & Oliver St,40.71307916,-73.99851193,1678,586,318,2170,412,2582,1,09/01/2018
78,309.0,Murray St & West St,40.7149787,-74.013012,2256,746,446,2733,715,3448,1,09/01/2018
79,310.0,State St & Smith St,40.68926942,-73.98912867,1249,482,109,1681,159,1840,1,09/01/2018
80,311.0,Norfolk St & Broome St,40.7172274,-73.98802084,2182,894,277,2928,425,3353,1,09/01/2018
81,312.0,Allen St & Stanton St,40.722055,-73.989111,3946,1684,524,5358,796,6154,1,09/01/2018
82,313.0,Washington Ave & Park Ave,40.69610226,-73.96751037,935,426,148,1310,199,1509,1,09/01/2018
83,314.0,Cadman Plaza West & Montague St,40.69383,-73.990539,1346,622,174,1927,215,2142,1,09/01/2018
84,315.0,South St & Gouverneur Ln,40.70355377,-74.00670227,3232,1560,974,4319,1447,5766,1,09/01/2018
85,316.0,Fulton St & William St,40.70955958,-74.00653609,1904,568,187,2353,306,2659,1,09/01/2018
86,317.0,E 6 St & Avenue B,40.72453734,-73.98185424,2501,1412,162,3794,281,4075,1,09/01/2018
87,319.0,Fulton St & Broadway,40.711065999999995,-74.009447,3327,882,582,3862,929,4791,1,09/01/2018
88,320.0,Leonard St & Church St,40.717571,-74.005549,1902,555,166,2357,266,2623,1,09/01/2018
89,321.0,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,1313,663,709,1608,1077,2685,1,09/01/2018
90,322.0,Clinton St & Tillary St,40.696191999999996,-73.991218,918,338,334,1133,457,1590,1,09/01/2018
91,323.0,Lawrence St & Willoughby St,40.69236178,-73.98631746,1874,563,148,2354,231,2585,1,09/01/2018
92,324.0,DeKalb Ave & Hudson Ave,40.689888,-73.981013,1736,636,127,2309,190,2499,1,09/01/2018
93,325.0,E 19 St & 3 Ave,40.73624527,-73.98473765,2320,817,127,3087,177,3264,1,09/01/2018
94,326.0,E 11 St & 1 Ave,40.72953837,-73.98426726,3471,1252,335,4524,534,5058,1,09/01/2018
95,327.0,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,4934,1644,896,5968,1506,7474,1,09/01/2018
96,328.0,Watts St & Greenwich St,40.72405549,-74.00965965,2728,889,278,3409,486,3895,1,09/01/2018
97,330.0,Reade St & Broadway,40.71450451,-74.00562789,1753,514,265,2183,349,2532,1,09/01/2018
98,331.0,Pike St & Monroe St,40.71173107,-73.99193043,1176,523,201,1662,238,1900,1,09/01/2018
99,332.0,Cherry St,40.71219906,-73.97948148,1244,571,167,1658,324,1982,1,09/01/2018
100,334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,3595,1085,174,4582,272,4854,1,09/01/2018
101,335.0,Washington Pl & Broadway,40.72903917,-73.99404649,3242,1028,283,4218,335,4553,1,09/01/2018
102,336.0,Sullivan St & Washington Sq,40.73047747,-73.99906065,4767,1645,522,6072,862,6934,1,09/01/2018
103,337.0,Old Slip & Front St,40.703799200000006,-74.00838676,1366,388,105,1656,203,1859,1,09/01/2018
104,339.0,Avenue D & E 12 St,40.72580614,-73.97422494,975,503,162,1516,124,1640,1,09/01/2018
105,340.0,Madison St & Clinton St,40.71269042,-73.98776323,1140,773,181,1865,229,2094,1,09/01/2018
106,341.0,Stanton St & Mangin St,40.71782143,-73.97628939,1376,675,142,1950,243,2193,1,09/01/2018
107,342.0,Columbia St & Rivington St,40.71739973,-73.98016555,1131,698,78,1803,104,1907,1,09/01/2018
108,343.0,Clinton Ave & Flushing Ave,40.69794,-73.96986848,513,237,270,673,347,1020,1,09/01/2018
109,344.0,Monroe St & Bedford Ave,40.6851443,-73.95380904,668,466,81,1109,106,1215,1,09/01/2018
110,345.0,W 13 St & 6 Ave,40.73649403,-73.99704374,3550,1313,254,4702,415,5117,1,09/01/2018
111,346.0,Bank St & Hudson St,40.73652889,-74.00618026,2280,1014,272,3121,445,3566,1,09/01/2018
112,347.0,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,3968,1387,475,5117,713,5830,1,09/01/2018
113,349.0,Rivington St & Ridge St,40.71850211,-73.98329859,1479,529,180,1941,247,2188,1,09/01/2018
114,350.0,Clinton St & Grand St,40.71559509,-73.9870295,2195,1181,197,3259,314,3573,1,09/01/2018
115,351.0,Front St & Maiden Ln,40.70530954,-74.00612572,1946,630,345,2349,572,2921,1,09/01/2018
116,353.0,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,771,411,79,1154,107,1261,1,09/01/2018
117,354.0,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,1076,441,127,1445,199,1644,1,09/01/2018
118,355.0,Bayard St & Baxter St,40.71602118,-73.99974372,2684,1010,298,3512,480,3992,1,09/01/2018
119,356.0,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,1254,706,118,1898,180,2078,1,09/01/2018
120,357.0,E 11 St & Broadway,40.73261787,-73.99158043,1406,587,136,1945,184,2129,1,09/01/2018
121,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,5563,2088,549,7258,942,8200,1,09/01/2018
122,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,5595,685,270,6199,351,6550,1,09/01/2018
123,360.0,William St & Pine St,40.70717936,-74.00887308,1529,450,158,1901,236,2137,1,09/01/2018
124,361.0,Allen St & Hester St,40.71605866,-73.99190759,3184,1262,287,4368,365,4733,1,09/01/2018
125,362.0,Broadway & W 37 St,40.75172632,-73.98753523,1328,295,248,1561,310,1871,1,09/01/2018
126,363.0,West Thames St,40.70834698,-74.01713445,2806,1205,425,3754,682,4436,1,09/01/2018
127,364.0,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,1097,552,102,1625,126,1751,1,09/01/2018
128,365.0,Fulton St & Grand Ave,40.68223166,-73.9614583,762,427,72,1178,83,1261,1,09/01/2018
129,366.0,Clinton Ave & Myrtle Ave,40.693261,-73.968896,1445,702,102,2098,151,2249,1,09/01/2018
130,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,6051,2126,759,7797,1139,8936,1,09/01/2018
131,369.0,Washington Pl & 6 Ave,40.73224119,-74.00026394,2271,742,217,2827,403,3230,1,09/01/2018
132,372.0,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,452,242,101,640,155,795,1,09/01/2018
133,373.0,Willoughby Ave & Walworth St,40.69331716,-73.95381995,498,134,76,591,117,708,1,09/01/2018
134,376.0,John St & William St,40.70862144,-74.00722156,1425,424,114,1785,178,1963,1,09/01/2018
135,377.0,6 Ave & Canal St,40.72243797,-74.00566443,3136,888,400,3865,559,4424,1,09/01/2018
136,379.0,W 31 St & 7 Ave,40.749156,-73.9916,5296,1109,346,6218,533,6751,1,09/01/2018
137,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,4139,1412,548,5285,814,6099,1,09/01/2018
138,382.0,University Pl & E 14 St,40.73492695,-73.99200509,5992,2145,432,7930,639,8569,1,09/01/2018
139,383.0,Greenwich Ave & Charles St,40.735238,-74.000271,3485,1253,262,4590,410,5000,1,09/01/2018
140,386.0,Centre St & Worth St,40.71494807,-74.00234482,1635,534,431,2009,591,2600,1,09/01/2018
141,387.0,Centre St & Chambers St,40.71273266,-74.0046073,3729,1485,2440,4241,3413,7654,1,09/01/2018
142,388.0,W 26 St & 10 Ave,40.749717753,-74.002950346,2722,1150,245,3707,410,4117,1,09/01/2018
143,389.0,Broadway & Berry St,40.71044554,-73.96525063,1472,762,219,2077,376,2453,1,09/01/2018
144,390.0,Duffield St & Willoughby St,40.69221589,-73.9842844,1367,426,182,1742,233,1975,1,09/01/2018
145,391.0,Clark St & Henry St,40.69760127,-73.99344559,2041,849,231,2786,335,3121,1,09/01/2018
146,392.0,Jay St & Tech Pl,40.695065,-73.987167,1338,630,465,1816,617,2433,1,09/01/2018
147,393.0,E 5 St & Avenue C,40.72299208,-73.97995466,1478,523,92,1923,170,2093,1,09/01/2018
148,394.0,E 9 St & Avenue C,40.72521311,-73.97768752,2560,1176,170,3626,280,3906,1,09/01/2018
149,396.0,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,570,191,86,763,84,847,1,09/01/2018
150,397.0,Fulton St & Clermont Ave,40.68415748,-73.96922273,439,227,84,673,77,750,1,09/01/2018
151,398.0,Atlantic Ave & Furman St,40.69165183,-73.99997859999999,1567,941,684,2260,932,3192,1,09/01/2018
152,399.0,Lafayette Ave & St James Pl,40.68851534,-73.9647628,1216,604,116,1773,163,1936,1,09/01/2018
153,400.0,Pitt St & Stanton St,40.71926081,-73.98178024,581,235,56,781,91,872,1,09/01/2018
154,401.0,Allen St & Rivington St,40.72019576,-73.98997825,3496,1453,408,4732,625,5357,1,09/01/2018
155,402.0,Broadway & E 22 St,40.740343200000005,-73.98955109,7741,2423,711,9880,995,10875,1,09/01/2018
156,403.0,E 2 St & 2 Ave,40.72502876,-73.99069656,3931,1512,365,5181,627,5808,1,09/01/2018
157,405.0,Washington St & Gansevoort St,40.739323,-74.008119,3860,1645,1041,4895,1651,6546,1,09/01/2018
