,station_id,station_name,station_latitude,station_longitude,gender_male,gender_female,gender_unknown,subscriber,customer,total_uses,station_type,date
55,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,72,19,6,82,15,97,1,04/01/2018
56,3679,Bergen Ave,40.72210378668603,-74.07145500183104,25,21,3,44,5,49,1,04/01/2018
57,3681,Grand St,40.71517767732029,-74.03768330812454,76,26,11,100,13,113,1,04/01/2018
0,327,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,1,0,0,1,0,1,0,04/01/2018
1,427,Bus Slip & State St,40.701907,-74.013942,1,0,0,1,0,1,0,04/01/2018
2,472,E 32 St & Park Ave,40.745712100000006,-73.98194829,1,0,0,1,0,1,0,04/01/2018
3,514,12 Ave & W 40 St,40.76087502,-74.00277668,2,0,0,2,0,2,0,04/01/2018
4,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,1,0,0,1,0,1,0,04/01/2018
5,3183,Exchange Place,40.7162469,-74.0334588,1145,211,128,1351,133,1484,0,04/01/2018
6,3184,Paulus Hook,40.7141454,-74.0335519,491,83,58,567,65,632,0,04/01/2018
7,3185,City Hall,40.717732500000004,-74.04384499999999,431,144,60,580,55,635,0,04/01/2018
8,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2540,699,150,3286,103,3389,0,04/01/2018
9,3187,Warren St,40.721123600000006,-74.03805095,435,135,54,591,33,624,0,04/01/2018
10,3188,NJCU,40.710108700000006,-74.0858489,9,0,1,9,1,10,0,04/01/2018
11,3189,West Side Light Rail,40.714402,-74.0887723,24,2,0,23,3,26,0,04/01/2018
12,3190,Garfield Ave Station,40.7104670233797,-74.07003879547119,40,10,8,40,18,58,0,04/01/2018
13,3191,Union St,40.71821129999999,-74.08363940000001,54,22,4,73,7,80,0,04/01/2018
14,3192,Liberty Light Rail,40.711242299999995,-74.0557013,308,109,132,361,188,549,0,04/01/2018
15,3193,Lincoln Park,40.7246050998869,-74.07840594649316,148,63,20,204,27,231,0,04/01/2018
16,3194,McGinley Square,40.7253399253558,-74.06762212514876,291,50,13,340,14,354,0,04/01/2018
17,3195,Sip Ave,40.730742625306576,-74.06378388404845,830,251,27,1085,23,1108,0,04/01/2018
18,3196,Riverview Park,40.7443187,-74.04399090000001,75,11,16,83,19,102,0,04/01/2018
19,3198,Heights Elevator,40.748715945380226,-74.04044330120088,108,18,6,117,15,132,0,04/01/2018
20,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,472,189,93,616,138,754,0,04/01/2018
21,3200,MLK Light Rail,40.711130499999996,-74.0788855,9,0,0,8,1,9,0,04/01/2018
22,3201,Dey St,40.737711,-74.066921,81,21,13,104,11,115,0,04/01/2018
23,3202,Newport PATH,40.7272235,-74.03375890000001,784,241,73,1018,80,1098,0,04/01/2018
24,3203,Hamilton Park,40.727595965999996,-74.044247311,1053,319,66,1387,51,1438,0,04/01/2018
25,3205,JC Medical Center,40.71653978099194,-74.0496379137039,289,82,63,354,80,434,0,04/01/2018
26,3206,Hilltop,40.7311689,-74.0575736,91,38,17,135,11,146,0,04/01/2018
27,3207,Oakland Ave,40.7376037,-74.05247829999999,223,71,7,294,7,301,0,04/01/2018
28,3209,Brunswick St,40.7241765,-74.05065640000001,396,76,21,473,20,493,0,04/01/2018
29,3210,Pershing Field,40.742677141,-74.051788633,206,58,17,268,13,281,0,04/01/2018
30,3211,Newark Ave,40.72152515,-74.046304543,463,197,33,660,33,693,0,04/01/2018
31,3212,Christ Hospital,40.734785818,-74.050443636,80,44,10,129,5,134,0,04/01/2018
32,3213,Van Vorst Park,40.71848892,-74.047726625,436,120,54,562,48,610,0,04/01/2018
33,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,354,82,33,442,27,469,0,04/01/2018
34,3216,Columbia Park,40.6970299,-74.09693659999999,2,0,0,2,0,2,0,04/01/2018
35,3217,Bayside Park,40.698650544,-74.082079678,11,6,3,15,5,20,0,04/01/2018
36,3220,5 Corners Library,40.73496102000952,-74.05950307846071,59,11,5,70,5,75,0,04/01/2018
37,3225,Baldwin at Montgomery,40.7236589,-74.0641943,190,31,17,214,24,238,0,04/01/2018
38,3267,Morris Canal,40.7124188237569,-74.03852552175522,522,98,96,653,63,716,0,04/01/2018
39,3268,Lafayette Park,40.71346382669195,-74.06285852193831,85,10,13,94,14,108,0,04/01/2018
40,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,336,135,5,471,5,476,0,04/01/2018
41,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,335,102,9,434,12,446,0,04/01/2018
42,3271,Danforth Light Rail,40.69263996618329,-74.08801227807997,3,3,1,5,2,7,0,04/01/2018
43,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,356,136,29,498,23,521,0,04/01/2018
44,3273,Manila & 1st,40.72165072487999,-74.04288411140442,331,141,17,471,18,489,0,04/01/2018
45,3274,Bethune Center,40.70495751672861,-74.08593088388444,8,3,0,9,2,11,0,04/01/2018
46,3275,Columbus Drive,40.71835519823214,-74.03891444206238,286,73,48,374,33,407,0,04/01/2018
47,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,422,96,53,487,84,571,0,04/01/2018
48,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,49,14,8,58,13,71,0,04/01/2018
49,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,251,123,22,389,7,396,0,04/01/2018
50,3279,Dixon Mills,40.72163014263835,-74.04996782541275,322,74,28,410,14,424,0,04/01/2018
51,3280,Astor Place,40.71928220070703,-74.07126188278198,173,49,2,221,3,224,0,04/01/2018
52,3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,166,5,1,169,3,172,0,04/01/2018
53,3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523,0,1,0,0,1,1,0,04/01/2018
54,3426,JCBS Depot,40.70965083364061,-74.0686011314392,13,0,0,13,0,13,0,04/01/2018
55,3481,York St,40.71649,-74.04105,155,31,6,181,11,192,0,04/01/2018
56,3483,Montgomery St,40.71942,-74.05099,12,3,0,14,1,15,0,04/01/2018
57,3638,Washington St,40.7242941,-74.0354826,309,82,58,377,72,449,0,04/01/2018
58,3639,Harborside,40.71925170000001,-74.034234,547,91,61,632,67,699,0,04/01/2018
59,3640,Journal Square,40.733670000000004,-74.0625,224,37,0,256,5,261,0,04/01/2018
60,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,18,4,3,21,4,25,0,04/01/2018
61,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,51,6,5,50,12,62,0,04/01/2018
62,3679,Bergen Ave,40.72210378668603,-74.07145500183104,27,13,1,40,1,41,0,04/01/2018
63,3681,Grand St,40.71517767732029,-74.03768330812454,72,27,8,97,10,107,0,04/01/2018
