,station_id,station_name,station_latitude,station_longitude,gender_male,gender_female,gender_unknown,subscriber,customer,total_uses,station_type,date
0,3183,Exchange Place,40.7162469,-74.0334588,1544,371,236,1860,291,2151,1,09/01/2018
1,3184,Paulus Hook,40.7141454,-74.0335519,696,114,92,781,121,902,1,09/01/2018
2,3185,City Hall,40.717732500000004,-74.04384499999999,588,221,62,802,69,871,1,09/01/2018
3,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3125,1004,240,4144,225,4369,1,09/01/2018
4,3187,Warren St,40.721123600000006,-74.03805095,765,206,75,963,83,1046,1,09/01/2018
5,3191,Union St,40.71821129999999,-74.08363940000001,98,23,7,115,13,128,1,09/01/2018
6,3192,Liberty Light Rail,40.711242299999995,-74.0557013,482,197,125,574,230,804,1,09/01/2018
7,3193,Lincoln Park,40.7246050998869,-74.07840594649316,201,64,46,229,82,311,1,09/01/2018
8,3194,McGinley Square,40.7253399253558,-74.06762212514876,468,82,36,539,47,586,1,09/01/2018
9,3195,Sip Ave,40.730742625306576,-74.06378388404845,1401,330,84,1751,64,1815,1,09/01/2018
10,3196,Riverview Park,40.7443187,-74.04399090000001,208,42,26,239,37,276,1,09/01/2018
11,3198,Heights Elevator,40.748715945380226,-74.04044330120088,223,46,36,258,47,305,1,09/01/2018
12,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,712,285,126,922,201,1123,1,09/01/2018
13,3201,Dey St,40.737711,-74.066921,114,20,4,131,7,138,1,09/01/2018
14,3202,Newport PATH,40.7272235,-74.03375890000001,1142,321,100,1394,169,1563,1,09/01/2018
15,3203,Hamilton Park,40.727595965999996,-74.044247311,1536,592,107,2137,98,2235,1,09/01/2018
16,3205,JC Medical Center,40.71653978099194,-74.0496379137039,341,127,71,434,105,539,1,09/01/2018
17,3206,Hilltop,40.7311689,-74.0575736,245,84,37,322,44,366,1,09/01/2018
18,3207,Oakland Ave,40.7376037,-74.05247829999999,407,159,19,555,30,585,1,09/01/2018
19,3209,Brunswick St,40.7241765,-74.05065640000001,536,233,46,758,57,815,1,09/01/2018
20,3210,Pershing Field,40.742677141,-74.051788633,407,74,28,467,42,509,1,09/01/2018
21,3211,Newark Ave,40.72152515,-74.046304543,772,202,82,986,70,1056,1,09/01/2018
22,3212,Christ Hospital,40.734785818,-74.050443636,190,78,35,273,30,303,1,09/01/2018
23,3213,Van Vorst Park,40.71848892,-74.047726625,633,254,64,886,65,951,1,09/01/2018
24,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,531,166,43,694,46,740,1,09/01/2018
25,3220,5 Corners Library,40.73496102000952,-74.05950307846071,228,31,12,254,17,271,1,09/01/2018
26,3225,Baldwin at Montgomery,40.7236589,-74.0641943,322,69,41,390,42,432,1,09/01/2018
27,3267,Morris Canal,40.7124188237569,-74.03852552175522,741,174,115,926,104,1030,1,09/01/2018
28,3268,Lafayette Park,40.71346382669195,-74.06285852193831,161,65,35,206,55,261,1,09/01/2018
29,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,492,265,40,762,35,797,1,09/01/2018
30,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,600,196,23,784,35,819,1,09/01/2018
31,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,547,218,47,763,49,812,1,09/01/2018
32,3273,Manila & 1st,40.72165072487999,-74.04288411140442,528,170,27,680,45,725,1,09/01/2018
33,3275,Columbus Drive,40.71835519823214,-74.03891444206238,541,111,40,626,66,692,1,09/01/2018
34,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,982,249,93,1165,159,1324,1,09/01/2018
35,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,88,38,7,114,19,133,1,09/01/2018
36,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,358,174,21,528,25,553,1,09/01/2018
37,3279,Dixon Mills,40.72163014263835,-74.04996782541275,453,129,15,574,23,597,1,09/01/2018
38,3280,Astor Place,40.71928220070703,-74.07126188278198,211,85,11,282,25,307,1,09/01/2018
39,3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,233,18,6,239,18,257,1,09/01/2018
40,3426,JCBS Depot,40.70965083364061,-74.0686011314392,2,0,0,2,0,2,1,09/01/2018
41,3481,York St,40.71649,-74.04105,272,105,30,377,30,407,1,09/01/2018
42,3483,Montgomery St,40.71942,-74.05099,253,88,63,375,29,404,1,09/01/2018
43,3638,Washington St,40.7242941,-74.0354826,607,264,96,793,174,967,1,09/01/2018
44,3639,Harborside,40.71925170000001,-74.034234,1042,302,121,1307,158,1465,1,09/01/2018
45,3640,Journal Square,40.733670000000004,-74.0625,559,101,28,655,33,688,1,09/01/2018
46,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,110,34,5,140,9,149,1,09/01/2018
47,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,272,70,9,332,19,351,1,09/01/2018
