,station_id,station_name,station_latitude,station_longitude,gender_male,gender_female,gender_unknown,subscriber,customer,total_uses,station_type,date
29,3213,Van Vorst Park,40.71848892,-74.047726625,574,187,50,745,66,811,0,10/01/2018
30,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,616,157,25,774,24,798,0,10/01/2018
31,3220,5 Corners Library,40.73496102000952,-74.05950307846071,177,25,8,202,8,210,0,10/01/2018
32,3225,Baldwin at Montgomery,40.7236589,-74.0641943,208,42,20,246,24,270,0,10/01/2018
33,3267,Morris Canal,40.7124188237569,-74.03852552175522,527,164,54,702,43,745,0,10/01/2018
34,3268,Lafayette Park,40.71346382669195,-74.06285852193831,180,57,3,223,17,240,0,10/01/2018
35,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,489,252,32,756,17,773,0,10/01/2018
36,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,503,198,6,678,29,707,0,10/01/2018
37,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,516,215,14,726,19,745,0,10/01/2018
38,3273,Manila & 1st,40.72165072487999,-74.04288411140442,616,220,16,829,23,852,0,10/01/2018
39,3275,Columbus Drive,40.71835519823214,-74.03891444206238,584,151,19,731,23,754,0,10/01/2018
40,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,887,220,40,1068,79,1147,0,10/01/2018
41,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,126,21,7,137,17,154,0,10/01/2018
42,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,442,204,18,642,22,664,0,10/01/2018
43,3279,Dixon Mills,40.72163014263835,-74.04996782541275,421,88,3,493,19,512,0,10/01/2018
44,3280,Astor Place,40.71928220070703,-74.07126188278198,263,61,1,316,9,325,0,10/01/2018
45,3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,210,31,6,236,11,247,0,10/01/2018
46,3426,JCBS Depot,40.70965083364061,-74.0686011314392,17,0,1,18,0,18,0,10/01/2018
47,3481,York St,40.71649,-74.04105,276,79,10,351,14,365,0,10/01/2018
48,3483,Montgomery St,40.71942,-74.05099,221,84,32,315,22,337,0,10/01/2018
49,3638,Washington St,40.7242941,-74.0354826,673,222,62,867,90,957,0,10/01/2018
50,3639,Harborside,40.71925170000001,-74.034234,1004,334,77,1339,76,1415,0,10/01/2018
51,3640,Journal Square,40.733670000000004,-74.0625,582,137,28,704,43,747,0,10/01/2018
52,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,71,37,1,102,7,109,0,10/01/2018
53,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,155,25,1,176,5,181,0,10/01/2018
54,3679,Bergen Ave,40.72210378668603,-74.07145500183104,187,70,27,278,6,284,0,10/01/2018
55,3681,Grand St,40.71517767732029,-74.03768330812454,465,116,17,565,33,598,0,10/01/2018
56,3694,Jackson Square,40.71113,-74.0789,56,22,5,71,12,83,0,10/01/2018
