,station_id,station_name,station_latitude,station_longitude,gender_male,gender_female,gender_unknown,subscriber,customer,total_uses,station_type,date
33,3275,Columbus Drive,40.71835519823214,-74.03891444206238,325,61,22,400,8,408,1,12/01/2018
34,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,450,84,7,526,15,541,1,12/01/2018
35,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,67,10,0,77,0,77,1,12/01/2018
36,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,271,153,11,427,8,435,1,12/01/2018
37,3279,Dixon Mills,40.72163014263835,-74.04996782541275,271,119,8,395,3,398,1,12/01/2018
38,3280,Astor Place,40.71928220070703,-74.07126188278198,173,44,7,207,17,224,1,12/01/2018
39,3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,130,28,0,157,1,158,1,12/01/2018
40,3426,JCBS Depot,40.70965083364061,-74.0686011314392,4,0,0,4,0,4,1,12/01/2018
41,3481,York St,40.71649,-74.04105,121,79,2,198,4,202,1,12/01/2018
42,3483,Montgomery St,40.71942,-74.05099,198,61,4,259,4,263,1,12/01/2018
43,3638,Washington St,40.7242941,-74.0354826,256,86,41,349,34,383,1,12/01/2018
44,3639,Harborside,40.71925170000001,-74.034234,538,119,31,674,14,688,1,12/01/2018
45,3640,Journal Square,40.733670000000004,-74.0625,340,76,7,421,2,423,1,12/01/2018
46,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,56,13,0,65,4,69,1,12/01/2018
47,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,146,30,1,176,1,177,1,12/01/2018
48,3679,Bergen Ave,40.72210378668603,-74.07145500183104,84,36,25,145,0,145,1,12/01/2018
49,3681,Grand St,40.71517767732029,-74.03768330812454,241,38,6,277,8,285,1,12/01/2018
50,3694,Jackson Square,40.71113,-74.0789,44,8,0,51,1,52,1,12/01/2018
0,254,W 11 St & 6 Ave,40.73532427,-73.99800419,0,1,0,1,0,1,0,12/01/2018
1,304,Broadway & Battery Pl,40.70463334,-74.01361706,1,0,0,1,0,1,0,12/01/2018
2,459,W 20 St & 11 Ave,40.746745000000004,-74.007756,1,0,0,1,0,1,0,12/01/2018
3,482,W 15 St & 7 Ave,40.73935542,-73.99931783,1,1,0,2,0,2,0,12/01/2018
4,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,1,1,0,0,2,2,0,12/01/2018
5,3183,Exchange Place,40.7162469,-74.0334588,883,178,65,1100,26,1126,0,12/01/2018
6,3184,Paulus Hook,40.7141454,-74.0335519,319,39,20,367,11,378,0,12/01/2018
7,3185,City Hall,40.717732500000004,-74.04384499999999,440,123,11,553,21,574,0,12/01/2018
8,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2339,782,66,3135,52,3187,0,12/01/2018
9,3187,Warren St,40.721123600000006,-74.03805095,346,97,19,451,11,462,0,12/01/2018
10,3191,Union St,40.71821129999999,-74.08363940000001,60,9,1,65,5,70,0,12/01/2018
11,3192,Liberty Light Rail,40.711242299999995,-74.0557013,292,52,22,327,39,366,0,12/01/2018
12,3193,Lincoln Park,40.7246050998869,-74.07840594649316,130,45,0,173,2,175,0,12/01/2018
13,3194,McGinley Square,40.7253399253558,-74.06762212514876,262,40,5,304,3,307,0,12/01/2018
14,3195,Sip Ave,40.730742625306576,-74.06378388404845,855,228,56,1107,32,1139,0,12/01/2018
15,3196,Riverview Park,40.7443187,-74.04399090000001,48,19,7,66,8,74,0,12/01/2018
16,3198,Heights Elevator,40.748715945380226,-74.04044330120088,90,33,4,114,13,127,0,12/01/2018
17,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,308,112,34,426,28,454,0,12/01/2018
18,3201,Dey St,40.737711,-74.066921,73,9,0,81,1,82,0,12/01/2018
19,3202,Newport PATH,40.7272235,-74.03375890000001,592,152,28,745,27,772,0,12/01/2018
20,3203,Hamilton Park,40.727595965999996,-74.044247311,699,294,32,984,41,1025,0,12/01/2018
21,3205,JC Medical Center,40.71653978099194,-74.0496379137039,197,58,27,257,25,282,0,12/01/2018
22,3206,Hilltop,40.7311689,-74.0575736,80,24,4,105,3,108,0,12/01/2018
23,3207,Oakland Ave,40.7376037,-74.05247829999999,160,19,0,176,3,179,0,12/01/2018
24,3209,Brunswick St,40.7241765,-74.05065640000001,280,120,5,395,10,405,0,12/01/2018
25,3210,Pershing Field,40.742677141,-74.051788633,238,58,2,295,3,298,0,12/01/2018
26,3211,Newark Ave,40.72152515,-74.046304543,428,153,25,588,18,606,0,12/01/2018
27,3212,Christ Hospital,40.734785818,-74.050443636,56,35,0,86,5,91,0,12/01/2018
28,3213,Van Vorst Park,40.71848892,-74.047726625,318,77,9,392,12,404,0,12/01/2018
29,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,251,73,7,327,4,331,0,12/01/2018
30,3220,5 Corners Library,40.73496102000952,-74.05950307846071,78,15,0,93,0,93,0,12/01/2018
31,3225,Baldwin at Montgomery,40.7236589,-74.0641943,176,19,40,211,24,235,0,12/01/2018
32,3267,Morris Canal,40.7124188237569,-74.03852552175522,330,89,26,425,20,445,0,12/01/2018
33,3268,Lafayette Park,40.71346382669195,-74.06285852193831,94,8,3,94,11,105,0,12/01/2018
34,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,323,102,10,433,2,435,0,12/01/2018
35,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,252,100,14,349,17,366,0,12/01/2018
36,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,291,110,10,404,7,411,0,12/01/2018
37,3273,Manila & 1st,40.72165072487999,-74.04288411140442,325,119,4,447,1,448,0,12/01/2018
38,3275,Columbus Drive,40.71835519823214,-74.03891444206238,350,65,11,418,8,426,0,12/01/2018
39,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,413,67,9,478,11,489,0,12/01/2018
40,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,61,3,1,63,2,65,0,12/01/2018
41,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,249,154,11,408,6,414,0,12/01/2018
42,3279,Dixon Mills,40.72163014263835,-74.04996782541275,260,82,4,344,2,346,0,12/01/2018
43,3280,Astor Place,40.71928220070703,-74.07126188278198,184,34,5,212,11,223,0,12/01/2018
44,3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,127,12,0,139,0,139,0,12/01/2018
45,3426,JCBS Depot,40.70965083364061,-74.0686011314392,7,0,0,7,0,7,0,12/01/2018
46,3481,York St,40.71649,-74.04105,130,62,0,189,3,192,0,12/01/2018
47,3483,Montgomery St,40.71942,-74.05099,180,48,7,227,8,235,0,12/01/2018
48,3638,Washington St,40.7242941,-74.0354826,278,90,44,377,35,412,0,12/01/2018
49,3639,Harborside,40.71925170000001,-74.034234,536,136,29,694,7,701,0,12/01/2018
50,3640,Journal Square,40.733670000000004,-74.0625,294,80,7,379,2,381,0,12/01/2018
51,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,20,19,0,38,1,39,0,12/01/2018
52,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,113,13,0,126,0,126,0,12/01/2018
53,3679,Bergen Ave,40.72210378668603,-74.07145500183104,76,20,27,122,1,123,0,12/01/2018
54,3681,Grand St,40.71517767732029,-74.03768330812454,226,42,8,269,7,276,0,12/01/2018
55,3694,Jackson Square,40.71113,-74.0789,40,4,0,44,0,44,0,12/01/2018
