,station_id,station_name,station_latitude,station_longitude,gender_male,gender_female,gender_unknown,subscriber,customer,total_uses,station_type,date
0,72.0,W 52 St & 11 Ave,40.76727216,-73.99392888,2923,928,493,3577,767,4344,1,08/01/2018
1,79.0,Franklin St & W Broadway,40.71911552,-74.00666661,1931,674,323,2522,406,2928,1,08/01/2018
2,82.0,St James Pl & Pearl St,40.71117416,-74.00016545,798,248,45,1038,53,1091,1,08/01/2018
3,83.0,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,1287,454,212,1662,291,1953,1,08/01/2018
4,119.0,Park Ave & St Edwards St,40.69608941,-73.97803415,209,87,35,278,53,331,1,08/01/2018
5,120.0,Lexington Ave & Classon Ave,40.68676793,-73.95928168,722,407,72,1109,92,1201,1,08/01/2018
6,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,4510,1568,400,5918,560,6478,1,08/01/2018
7,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,4580,1934,535,6328,721,7049,1,08/01/2018
8,143.0,Clinton St & Joralemon St,40.69239502,-73.99337909,1578,748,91,2308,109,2417,1,08/01/2018
9,144.0,Nassau St & Navy St,40.69839895,-73.98068914,607,313,295,854,361,1215,1,08/01/2018
10,146.0,Hudson St & Reade St,40.71625008,-74.0091059,2280,815,215,3047,263,3310,1,08/01/2018
11,150.0,E 2 St & Avenue C,40.720873600000004,-73.98085795,2275,969,125,3169,200,3369,1,08/01/2018
12,151.0,Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505,5455,2101,1012,7344,1224,8568,1,08/01/2018
13,157.0,Henry St & Atlantic Ave,40.69089272,-73.99612349,1302,683,205,1969,221,2190,1,08/01/2018
14,164.0,E 47 St & 2 Ave,40.75323098,-73.97032517,2156,797,186,2845,294,3139,1,08/01/2018
15,167.0,E 39 St & 3 Ave,40.7489006,-73.97604882,3783,825,301,4439,470,4909,1,08/01/2018
16,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,5689,1809,440,7402,536,7938,1,08/01/2018
17,173.0,Broadway & W 49 St,40.76068327096592,-73.98452728986742,4980,1104,933,5818,1199,7017,1,08/01/2018
18,174.0,E 25 St & 1 Ave,40.7381765,-73.97738662,2293,896,140,3099,230,3329,1,08/01/2018
19,195.0,Liberty St & Broadway,40.70905623,-74.01043382,3258,741,567,3846,720,4566,1,08/01/2018
20,212.0,W 16 St & The High Line,40.74334935,-74.00681753,3030,1085,543,3902,756,4658,1,08/01/2018
21,216.0,Columbia Heights & Cranberry St,40.70037867,-73.99548059,471,175,278,601,323,924,1,08/01/2018
22,217.0,Old Fulton St,40.70277159,-73.99383605,1592,828,1467,1858,2029,3887,1,08/01/2018
23,223.0,W 13 St & 7 Ave,40.73781509,-73.99994661,3389,1046,227,4344,318,4662,1,08/01/2018
24,228.0,E 48 St & 3 Ave,40.7546011026,-73.971878855,2283,479,266,2636,392,3028,1,08/01/2018
25,229.0,Great Jones St,40.72743423,-73.99379025,5882,2276,500,7986,672,8658,1,08/01/2018
26,232.0,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,859,296,738,943,950,1893,1,08/01/2018
27,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,3637,1409,516,4959,603,5562,1,08/01/2018
28,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,4094,1644,219,5606,351,5957,1,08/01/2018
29,238.0,Bank St & Washington St,40.7361967,-74.00859207,2146,904,403,2818,635,3453,1,08/01/2018
30,239.0,Willoughby St & Fleet St,40.69196566,-73.9813018,1715,840,111,2524,142,2666,1,08/01/2018
